periodo,periodo_inicio,periodo_fin,pagePath,pageTitle,screenPageViews,totalUsers,sessions,engagementRate,averageSessionDuration
actual,2026-08-02,2026-08-18,/technology/como-verificar-en-que-dispositivos-esta-abierta-tu-cuenta-de-whatsapp/,Cómo verificar en qué dispositivos está abierta tu cuenta de WhatsApp - Revista Mercado,1050,449,630,0.992063,115.34
actual,2026-08-02,2026-08-18,/actualidad/festival-presidente-2026-revelan-los-11-primeros-artistas-confirmados/,Festival Presidente 2026: revelan los 11 primeros artistas,1047,452,601,0.963394,130.31
anterior,2026-07-16,2026-08-01,/actualidad/resultados-de-las-loterias-del-12-de-julio-de-2026-en-republica-dominicana/,Resultados de las loterías del 12 de julio de 2026 en República Dominicana - Revista Mercado,1042,429,667,0.989505,103.60
anterior,2026-07-16,2026-08-01,/money-invest/daily-news/cuanto-gano-espana-mundial-2026/,España ganó US$50 millones por el Mundial 2026,1029,436,578,0.993080,97.12
actual,2026-08-02,2026-08-18,/money-invest/daily-news/videos-asi-fue-el-momento-del-impactante-terremoto-de-74-que-sacudio-colombia/,Terremoto en Colombia: videos muestran la fuerza del sismo,1029,442,683,0.976574,135.21
anterior,2026-07-16,2026-08-01,/money-invest/daily-news/uber-compra-pedidosya-delivery-america-latina/,¿Qué cambia para el mercado del delivery en América Latina?,1016,398,618,0.959547,201.38
actual,2026-08-02,2026-08-18,/actualidad/resultados-de-las-loterias-del-28-de-julio-de-2026-en-republica-dominicana/,Resultados de las loterías del 28 de julio de 2026 en República Dominicana - Revista Mercado,1013,332,607,0.986820,138.10
actual,2026-08-02,2026-08-18,/actualidad/resultados-de-las-loterias-del-06-de-agosto-de-2026-en-republica-dominicana/,Resultados de Loterías del 5 de agosto 2026 | Nacional y Leidsa,1008,407,598,0.993311,79.08
actual,2026-08-02,2026-08-18,/technology/devices/me-han-bloqueado-en-whatsapp-el-truco-definitivo-para-confirmarlo-en-2026/,Cómo saber si te bloquearon en WhatsApp en 2026,1008,445,601,0.991681,178.08
anterior,2026-07-16,2026-08-01,/money-invest/daily-news/cambios-nuevo-codigo-penal-republica-dominicana-2026/,¿Qué artículos cambian en el nuevo Código Penal de RD?,999,422,603,0.946932,201.22
anterior,2026-07-16,2026-08-01,/money-invest/daily-news/juegos-centroamericanos-santo-domingo-2026-guia-calendario-boletos-sedes/,Calendario de los Juegos Centroamericanos Santo Domingo 2026,988,404,558,0.971326,188.23
anterior,2026-07-16,2026-08-01,/technology/devices/modo-infiel-en-whatsapp-como-funciona-el-codigo-secreto-para-esconder-conversaciones/,Modo infiel de WhatsApp: cómo ocultar chats secretos,987,431,605,0.985124,176.77
anterior,2026-07-16,2026-08-01,/technology/devices/me-han-bloqueado-en-whatsapp-el-truco-definitivo-para-confirmarlo-en-2026/,Cómo saber si te bloquearon en WhatsApp en 2026,982,427,601,0.980033,173.00
anterior,2026-07-16,2026-08-01,/money-invest/daily-news/ley-residuos-solidos-rd-ley-36-26-cambios-contribuciones/,¿Qué cambia con la Ley de Residuos Sólidos RD?,974,332,537,0.890130,361.76
anterior,2026-07-16,2026-08-01,/event-detail/the-best-of-dr-region-norte/,The Best of DR – Región Norte,962,418,540,0.985185,71.74
anterior,2026-07-16,2026-08-01,/money-invest/daily-news/escudo-nacional-nueva-cedula-dominicana/,JCE aclara polémica por el Escudo Nacional en la nueva cédula,950,377,528,0.992424,129.89
actual,2026-08-02,2026-08-18,/money-invest/daily-news/temblor-en-rd-hoy-el-sismo-de-magnitud-4-5-que-desperto-al-noreste-del-pais/,Sismo de magnitud 4.8 sacude Samaná: esto informó el USGS,950,411,598,0.986622,125.03
actual,2026-08-02,2026-08-18,/actualidad/festival-presidente-2026-artistas-fechas-y-precios-de-las-boletas/,"Festival Presidente 2026: artistas, fechas y precios de las boletas - Revista Mercado",932,401,543,0.948435,222.30
actual,2026-08-02,2026-08-18,/money-invest/daily-news/elecciones-en-brasil-lula-lidera-encuestas-ante-flavio-bolsonaro-pero-la-contienda-apunta-a-un-balotaje/,¿Habrá balotaje en Brasil? Lula inicia la campaña con ventaja,930,431,586,0.974403,144.37
anterior,2026-07-16,2026-08-01,/technology/devices/es-posible-que-alguien-vea-mis-conversaciones-de-whatsapp/,¿Pueden leer tus conversaciones de WhatsApp?,929,391,564,0.991135,183.85
actual,2026-08-02,2026-08-18,/actualidad/resultados-de-las-loterias-del-17-de-agosto-de-2026-en-republica-dominicana/,Resultados de loterías de hoy 17 de agosto 2026,913,363,542,0.987085,78.34
anterior,2026-07-16,2026-08-01,/actualidad/resultados-de-las-loterias-del-14-de-julio-de-2026-en-republica-dominicana/,Resultados de las loterías del 14 de julio de 2025,897,363,558,0.994624,112.21
actual,2026-08-02,2026-08-18,/empresas/sport-business/juegos-centroamericanos-santo-domingo-2026-agenda-de-hoy-viernes-7-de-agosto/,"Agenda de Santo Domingo 2026: finales, Reinas del Caribe y más",885,388,565,0.973451,178.63
actual,2026-08-02,2026-08-18,/actualidad/cuantos-hijos-tiene-lionel-messi-quienes-son/,"¿Cuántos hijos tiene Lionel Messi? Thiago, Mateo y Ciro",879,404,537,0.988827,107.90
anterior,2026-07-16,2026-08-01,/empresas/las-marcas-de-lujo-mas-valiosas-en-2024/,Las marcas de lujo más valiosas en 2024 - Revista Mercado,874,375,490,0.997959,72.45
anterior,2026-07-16,2026-08-01,/technology/devices/filtraciones-del-iphone-18-en-internet-los-cambios-secretos-que-causan-la-molestia-de-apple/,Filtraciones del iPhone 18 en internet: Los cambios secretos que causan la molestia de Apple - Revista Mercado,870,397,511,0.980431,162.78
anterior,2026-07-16,2026-08-01,/money-invest/daily-news/tunel-luperon-cambios-transito-santo-domingo/,Túnel de la avenida Luperón: así cambiará el tránsito,852,355,529,0.971645,145.46
anterior,2026-07-16,2026-08-01,/business/prueba-desarrollo-daily-new-2026-estados-unidos-anuncia-aranceles-del-50/,Prueba Desarrollo: Daily New 2026 Estados Unidos anuncia aranceles del 50 % - Revista Mercado,850,2,23,0.956522,2546.65
anterior,2026-07-16,2026-08-01,/actualidad/resultados-de-las-loterias-del-13-de-julio-de-2026-en-republica-dominicana/,Resultados de las loterías del 13 de julio de 2026 en República Dominicana - Revista Mercado,839,349,543,0.996317,108.83
anterior,2026-07-16,2026-08-01,/technology/que-significa-centro-de-llegada-en-temu-y-por-que-tu-pedido-se-queda-ahi/,"¿Qué significa ""centro de llegada"" en Temu y por qué tu pedido se queda ahí? - Revista Mercado",827,335,446,0.997758,66.43
anterior,2026-07-16,2026-08-01,/money-invest/daily-news/libro-predijo-espana-campeona-mundial-2026/,Libro “predijo” a España campeona del Mundial 2026,826,356,475,0.981053,109.93
actual,2026-08-02,2026-08-18,/actualidad/festival-presidente-2026-revelan-los-10-primeros-artistas-confirmados/,Festival Presidente 2026: estos son los 10 artistas confirmados,823,366,483,0.954451,170.81
anterior,2026-07-16,2026-08-01,/empresas/sport-business/cuantas-medallas-gano-republica-dominicana-en-la-quinta-jornada-de-santo-domingo-2026/,RD suma nueve medallas en Santo Domingo 2026,821,332,467,0.993576,110.06
anterior,2026-07-16,2026-08-01,/empresas/sport-business/cuanto-dinero-gana-el-campeon-del-mundial-2026-el-millonario-premio-de-la-fifa-bajo-la-lupa/,¿Cuánto dinero gana el campeón del Mundial 2026?,819,353,496,0.977823,166.60
anterior,2026-07-16,2026-08-01,/money-invest/daily-news/cierres-de-calles-por-santo-domingo-2026-guia-para-evitar-el-transito-en-el-centro-olimpico/,Calles cerradas por los Juegos Centroamericanos 2026 en SD,819,343,496,0.941532,249.81
actual,2026-08-02,2026-08-18,/lifestyle/experiencias/tras-su-boda-cuanto-suma-la-fortuna-de-cristiano-ronaldo-y-georgina-rodriguez/,Cristiano Ronaldo y Georgina Rodríguez: US$1.21 mil millones,811,376,492,0.995935,161.39
actual,2026-08-02,2026-08-18,/empresas/sport-business/incentivos-atletas-juegos-centroamericanos-2026-rd/,¿Cuánto recibirán por cada medalla en Santo Domingo 2026?,807,332,486,0.967078,123.99
anterior,2026-07-16,2026-08-01,/technology/devices/iphone-18-la-estrategia-poco-habitual-que-evaluaria-apple-para-sus-proximos-celulares/,Apple cambiaría el lanzamiento del iPhone 18: esto se sabe,805,364,459,0.978214,116.26
actual,2026-08-02,2026-08-18,/money-invest/daily-news/jorge-messi-fortuna-lionel-messi/,Jorge Messi: el hombre detrás de la fortuna de Messi,797,358,485,0.989691,172.46
anterior,2026-07-16,2026-08-01,/actualidad/mhoni-vidente-lanza-su-prediccion-para-el-espana-vs-argentina-en-la-final-del-mundial-2026/,Mhoni Vidente predice al campeón del Mundial 2026: ¿Argentina?,793,375,500,0.976000,129.72
actual,2026-08-02,2026-08-18,/empresas/sport-business/rodri-barcelona-salario-costo-fichaje/,Rodri al Barcelona: cuánto cobrará y cuánto costó su fichaje,787,366,481,0.977131,125.78
actual,2026-08-02,2026-08-18,/money-invest/daily-news/de-que-murio-jorge-messi-padre-lionel-messi/,"¿De qué murió Jorge Messi, padre de Lionel Messi?",786,352,473,0.972516,111.12
anterior,2026-07-16,2026-08-01,/empresas/sport-business/incentivos-atletas-juegos-centroamericanos-2026-rd/,¿Cuánto recibirán por cada medalla en Santo Domingo 2026?,781,340,490,0.979592,174.68
anterior,2026-07-16,2026-08-01,/lifestyle/quienes-serian-los-artistas-del-festival-presidente-2026-en-diciembre-en-santo-domingo/,Festival Presidente 2026: artistas que podrían integrar la cartelera,780,352,454,0.975771,133.68
actual,2026-08-02,2026-08-18,/actualidad/paso-a-paso-como-consultar-si-recibiras-el-bono-a-mil-y-que-hacer-si-no-apareces-en-la-lista/,Cómo consultar el Bono a Mil y qué hacer si no apareces,777,340,511,0.994129,102.91
actual,2026-08-02,2026-08-18,/empresas/sport-business/fortuna-de-gianni-infantino-cuanto-gana-el-presidente-de-la-fifa-y-como-construyo-su-patrimonio-antes-del-mundial-2026/,Fortuna de Gianni Infantino: cuánto gana el presidente de la FIFA y cómo construyó su patrimonio antes del Mundial 2026 - Revista Mercado,777,354,474,0.972574,135.24
anterior,2026-07-16,2026-08-01,/empresas/sport-business/quienes-son-los-atletas-dominicanos-que-ganaron-medalla-de-oro-en-los-juegos-centroamericanos-2026/,Medallas de oro de República Dominicana en Santo Domingo 2026,772,316,448,0.975446,217.94
actual,2026-08-02,2026-08-18,/money-invest/daily-news/rd-solicita-la-salida-de-nueve-diplomaticos-cubanos-y-la-habana-cuestiona-la-decision/,¿Por qué RD solicitó la salida de nueve diplomáticos cubanos?,772,307,475,0.978947,138.71
anterior,2026-07-16,2026-08-01,/market-brief/finanzas/estas-son-las-tarjetas-de-credito-mas-exclusivas-del-mundo/,Estas son las tarjetas de crédito más exclusivas del mundo - Revista Mercado,771,314,427,0.967213,195.35
anterior,2026-07-16,2026-08-01,/technology/devices/iphone-18-pro-razones-clave-para-cambiar-tu-iphone-viejo-y-dar-el-salto-generacional/,iPhone 18 Pro: Razones clave para cambiar tu iPhone viejo y dar el salto generacional - Revista Mercado,748,349,442,0.966063,149.78
actual,2026-08-02,2026-08-18,/technology/devices/es-posible-que-alguien-vea-mis-conversaciones-de-whatsapp/,¿Pueden leer tus conversaciones de WhatsApp?,746,325,463,0.980562,157.80
actual,2026-08-02,2026-08-18,/technology/devices/iphone-ultra-o-iphone-fold-la-encrucijada-de-apple-para-bautizar-a-su-dispositivo-mas-revolucionario/,iPhone plegable de Apple podría llamarse iPhone Ultra,746,336,417,0.976019,144.42
anterior,2026-07-16,2026-08-01,/confirmar-asistencia-autoshow-vision-emprendedora/,confirmar-asistencia-autoshow-vision-emprendedora - Revista Mercado,739,267,399,0.939850,117.70
anterior,2026-07-16,2026-08-01,/money-invest/daily-news/juegos-centroamericanos-caribe-santo-domingo-2026-fechas-calendario/,Calendario de los Juegos Centroamericanos y del Caribe 2026,728,301,442,0.966063,168.36
actual,2026-08-02,2026-08-18,/empresas/in-memoriam-alfy-fanjul-el-rey-del-azucar/,"In memoriam | Alfy Fanjul, el Rey del azúcar - Revista Mercado",715,254,422,0.943128,326.78
actual,2026-08-02,2026-08-18,/mercado-women/leadership/mujeres-atletas-ganaron-mas-dinero-en-los-juegos-centroamericanos/,Mujeres atletas encabezan lista de premios en Centroamericanos,711,292,465,0.989247,86.12
anterior,2026-07-16,2026-08-01,/money-invest/internacional-economia/ranking-de-divisas-2026-las-monedas-mas-fuertes-y-debiles-de-america-latina/,Ranking de divisas 2026: Las monedas más fuertes y débiles de América Latina - Revista Mercado,709,290,378,0.978836,108.21
anterior,2026-07-16,2026-08-01,/technology/devices/por-que-apple-recortara-costes-en-la-pantalla-del-iphone-18-pro-y-como-afectara-su-precio-final/,¿Por qué Apple recortará costes en la pantalla del iPhone 18 Pro?,698,318,386,0.989637,143.04
actual,2026-08-02,2026-08-18,/rankings/,Rankings empresariales y ejecutivos en República Dominicana,691,264,339,0.967552,41.37
actual,2026-08-02,2026-08-18,/money-invest/daily-news/bono-a-mil-2026-2027-todo-lo-que-debes-saber-para-acceder-al-beneficio/,¿Cómo consultar el Bono a Mil 2026-2027? Guía paso a paso,687,295,428,0.997664,93.28
anterior,2026-07-16,2026-08-01,/rankings/,Rankings empresariales y ejecutivos en República Dominicana,685,279,357,0.971989,70.03
anterior,2026-07-16,2026-08-01,/empresas/sport-business/show-apertura-juegos-centroamericanos-santo-domingo-2026-produccion/,¿Quién diseñó la ceremonia inaugural de los Juegos Centroamericanos 2026?,677,317,428,0.983645,141.46
anterior,2026-07-16,2026-08-01,/empresas/sport-business/republica-dominicana-1000-medallas-juegos-centroamericanos-2026/,epública Dominicana está a dos medallas de las 1.000 históricas,672,301,431,0.993039,151.18
anterior,2026-07-16,2026-08-01,/business/precio-del-petroleo-por-que-el-mercado-vuelve-a-temer-una-nueva-crisis-energetica/,Precio del petróleo: por qué el mercado vuelve a temer una nueva crisis energética - Revista Mercado,670,327,459,0.984749,21.52
anterior,2026-07-16,2026-08-01,/category/empresas/,Empresas y negocios en República Dominicana | Mercado,670,275,385,0.955844,101.65
actual,2026-08-02,2026-08-18,/money-invest/daily-news/muere-alfonso-fanjul-el-magnate-detras-de-central-romana-y-una-de-las-grandes-fortunas-del-azucar/,"Muere Alfonso Fanjul, el “Rey del Azúcar” y magnate de Central Romana",662,282,401,0.965087,265.05
actual,2026-08-02,2026-08-18,/actualidad/resultados-de-las-loterias-del-04-de-agosto-de-2026-en-republica-dominicana/,Resultados de loterías del 4 de agosto: números ganadores,657,256,417,0.992806,125.95
anterior,2026-07-16,2026-08-01,/event-detail/business-forum-usa/,Business Forum USA,654,247,410,0.919512,138.34
actual,2026-08-02,2026-08-18,/technology/que-significa-centro-de-llegada-en-temu-y-por-que-tu-pedido-se-queda-ahi/,"¿Qué significa ""centro de llegada"" en Temu y por qué tu pedido se queda ahí? - Revista Mercado",652,255,359,0.997214,89.81
actual,2026-08-02,2026-08-18,/money-invest/daily-news/habra-fin-de-semana-largo-el-ministerio-de-trabajo-aclara-si-el-feriado-del-16-de-agosto-se-corre-al-lunes-17/,Feriado 16 de agosto 2026: ¿se trabaja el lunes 17?,649,292,412,0.987864,81.81
actual,2026-08-02,2026-08-18,/politica/el-presidente-abinader-reorganiza-el-gobierno-y-anuncia-mas-cambios/,El presidente Abinader reorganiza el gobierno y anuncia más cambios - Revista Mercado,648,232,316,0.990506,86.50
anterior,2026-07-16,2026-08-01,/subscribers-login/,Revista Mercado - Custom Login,647,500,523,0.990440,22.81
actual,2026-08-02,2026-08-18,/technology/devices/iphone-18-filtraciones-revelan-su-precio-cambios-en-las-camaras-y-fecha-de-lanzamiento/,iPhone 18: estas serían sus principales novedades y precio,641,277,364,0.969780,132.89
anterior,2026-07-16,2026-08-01,/empresas/sport-business/espana-gana-el-mundial-2026-conquista-su-segunda-copa-del-mundo-tras-vencer-a-argentina/,España gana el Mundial 2026: conquista su segunda Copa del Mundo tras vencer a Argentina - Revista Mercado,636,253,357,0.960784,88.68
actual,2026-08-02,2026-08-18,/technology/devices/como-saber-si-leyeron-mi-mensaje-sin-el-doble-check-azul-trucos-de-whatsapp-2026/,Cómo saber si vieron tu mensaje en WhatsApp,635,290,389,0.989717,146.36
anterior,2026-07-16,2026-08-01,/empresas/sport-business/cuando-empieza-el-proximo-mundial-los-anos-y-dias-que-faltan-para-la-copa-del-mundo-2030/,"¿Cuánto falta para el Mundial 2030? Fecha, sedes y formato",634,279,393,0.989822,94.30
actual,2026-08-02,2026-08-18,/technology/devices/el-iphone-17-pro-toca-su-precio-minimo-historico-en-amazon-cuando-conviene-comprarlo/,Precio del iPhone 17 Pro en Amazon: ¿esperar o comprar ahora?,630,290,354,0.994350,148.38
actual,2026-08-02,2026-08-18,/technology/devices/golpe-al-bolsillo-el-iphone-18-pro-llegara-con-una-subida-de-precio-notable-se-que-la-hemos-sacado-pero-como-se-aproxima-nos-puede-servir/,iPhone 18 Pro: este sería el fuerte aumento de su precio,630,270,375,0.978667,95.43
anterior,2026-07-16,2026-08-01,/empresas/sport-business/juegos-centroamericanos-santo-domingo-2026-agenda-de-hoy-sabado-1-de-agosto/,Juegos Centroamericanos hoy: horarios y competencias,625,279,388,0.987113,113.36
anterior,2026-07-16,2026-08-01,/actualidad/resultados-de-las-loterias-del-17-de-junio-de-2026-en-republica-dominicana/,Resultados de las loterías del 17 de junio de 2026 en República Dominicana - Revista Mercado,621,225,355,0.994366,109.32
actual,2026-08-02,2026-08-18,/category/empresas/,Empresas y negocios en República Dominicana | Mercado,620,255,342,0.985380,81.15
anterior,2026-07-16,2026-08-01,/products/hola/,¡HOLA!,611,280,319,0.990596,77.43
anterior,2026-07-16,2026-08-01,/404.html,Page not found - Revista Mercado,607,379,393,0.984733,39.77
actual,2026-08-02,2026-08-18,/market-brief/finanzas/estas-son-las-tarjetas-de-credito-mas-exclusivas-del-mundo/,Estas son las tarjetas de crédito más exclusivas del mundo - Revista Mercado,602,253,329,0.957447,193.50
anterior,2026-07-16,2026-08-01,/empresas/sport-business/espectaculo-de-clausura-del-mundial-2026-horarios-artistas-y-que-canales-transmiten-en-rd/,Mundial 2026: artistas del show de medio tiempo y cómo verlo,600,245,343,0.967930,173.37
actual,2026-08-02,2026-08-18,/revistas/,Revistas - Revista Mercado,591,42,148,0.898649,244.46
actual,2026-08-02,2026-08-18,/products/hola/,¡HOLA!,586,256,308,0.977273,79.15
anterior,2026-07-16,2026-08-01,/empresas/la-nueva-imagen-global-de-coca-cola-el-drastico-cambio-de-diseno-que-se-aplicara-en-todo-el-mundo/,La nueva imagen global de Coca-Cola: El drástico cambio de diseño que se aplicará en todo el mundo - Revista Mercado,585,257,343,0.965015,136.00
