periodo,periodo_inicio,periodo_fin,pagePath,pageTitle,screenPageViews,totalUsers,sessions,engagementRate,averageSessionDuration
actual,2026-07-26,2026-08-11,/turismo/como-convirtieron-las-redes-sociales-a-republica-dominicana-en-el-destino-favorito-de-los-creadores-digitales/,Así conquistó RD a los creadores de contenido del mundo,90,34,46,1.000000,154.43
actual,2026-07-26,2026-08-11,/actualidad/partidos-de-hoy-lunes-3-de-agosto-de-2026-horarios-canales-tv-y-donde-ver-futbol-en-vivo/,"Partidos de hoy, lunes 3 de agosto de 2026: horarios, canales TV y dónde ver fútbol en vivo - Revista Mercado",89,43,60,1.000000,47.49
actual,2026-07-26,2026-08-11,/category/empresas/gestion/,Gestión Archives - Revista Mercado,89,44,48,1.000000,4.50
actual,2026-07-26,2026-08-11,/category/publicaciones-women/,Publicaciones Archives - Revista Mercado,89,45,53,1.000000,13.21
anterior,2026-07-09,2026-07-25,/category/turismo/,Turismo Archives - Revista Mercado,89,44,51,0.980392,13.30
anterior,2026-07-09,2026-07-25,/empresas/clara-la-fintech-que-convirtio-el-gasto-corporativo-en-infraestructura-financiera/,"Clara, la fintech que convirtió el gasto corporativo en infraestructura financiera - Revista Mercado",89,33,51,0.960784,212.70
actual,2026-07-26,2026-08-11,/empresas/estas-son-las-44-empresas-dominicanas-mas-admiradas/,Estas son las 44 empresas dominicanas más admiradas - Revista Mercado,89,41,59,0.949153,334.28
actual,2026-07-26,2026-08-11,/lifestyle/ranking-las-10-ciudades-mas-caras-para-vivir-con-lujo-en-2025/,Ranking: Las 10 ciudades más caras para vivir con lujo en 2025 - Revista Mercado,89,41,53,0.962264,166.32
anterior,2026-07-09,2026-07-25,/mercado-women/executive-profiles/silvana-tenreyro-economista-jefe-fmi/,Silvana Tenreyro: el perfil de la argentina economista jefe del FMI,89,38,55,0.945455,68.15
anterior,2026-07-09,2026-07-25,/money-invest/daily-news/cuanto-crudo-vende-venezuela-a-estados-unidos-las-cifras-de-la-eia-sobre-el-repunte-petrolero-en-2026/,¿Cuánto crudo vende Venezuela a Estados Unidos? Las cifras de la EIA sobre el repunte petrolero en 2026 - Revista Mercado,89,35,47,1.000000,191.85
anterior,2026-07-09,2026-07-25,/technology/ciencia-y-espacio/nasa-desmiente-los-colores-en-la-luna-que-hay-detras-de-las-fotos-de-artemis-ii/,NASA desmiente los colores en la Luna: qué hay detrás de las fotos de Artemis II - Revista Mercado,89,38,61,0.934426,88.96
anterior,2026-07-09,2026-07-25,/technology/devices/el-iphone-mas-economico-y-duradero-que-puedes-comprar-en-2026-por-que-este-modelo-viejo-sigue-valiendo-la-pena/,El iPhone más económico y duradero de 2026,89,45,56,0.946429,135.72
actual,2026-07-26,2026-08-11,/turismo/esto-son-los-lugares-mas-seguros-para-vivir-en-republica-dominicana-en-2026/,Lugares más seguros para vivir en República Dominicana,89,45,56,0.982143,227.62
actual,2026-07-26,2026-08-11,/vision-emprendedora-2022/,Visión Emprendedora 2022 - Revista Mercado,89,25,30,0.966667,104.53
actual,2026-07-26,2026-08-11,/,(not set),88,35,70,0.985714,54.26
actual,2026-07-26,2026-08-11,/actualidad/resultados-de-la-loteria-nacional-del-domingo-19-de-abril-de-2026/,Resultados de la lotería nacional del domingo 19 de abril de 2026 - Revista Mercado,88,10,24,1.000000,88.23
anterior,2026-07-09,2026-07-25,/business/la-caida-en-bolsa-de-ibm-reabre-la-mayor-duda-sobre-la-inteligencia-artificial/,La caída en bolsa de IBM reabre la mayor duda sobre la inteligencia artificial - Revista Mercado,88,36,52,0.980769,84.56
actual,2026-07-26,2026-08-11,/category/50-empresarios/,50 empresarios Archives - Revista Mercado,88,44,47,1.000000,0.00
actual,2026-07-26,2026-08-11,/category/cambio-climatico/,Cambio Climático Archives - Revista Mercado,88,44,46,1.000000,0.00
actual,2026-07-26,2026-08-11,/category/ediciones-especiales/mejores-empresas-para-trabajar/,Mejores Empresas para Trabajar Archives - Revista Mercado,88,44,46,1.000000,0.00
actual,2026-07-26,2026-08-11,/category/ediciones-regionales/mercado-region-norte/,Mercado Región Norte Archives - Revista Mercado,88,44,47,1.000000,0.80
actual,2026-07-26,2026-08-11,/category/empresas/mept/,Mejores Empresas Para Trabajar en RD Archives - Revista Mercado,88,44,51,1.000000,0.00
actual,2026-07-26,2026-08-11,/category/influencers/,Influencers Archives - Revista Mercado,88,44,47,1.000000,0.22
actual,2026-07-26,2026-08-11,/category/internacional/,Internacional Archives - Revista Mercado,88,44,51,1.000000,0.00
actual,2026-07-26,2026-08-11,/category/juegos-olimpicos/,Juegos olímpicos Archives - Revista Mercado,88,44,48,1.000000,0.10
actual,2026-07-26,2026-08-11,/category/medihealth/wellbeing/,Wellbeing Archives - Revista Mercado,88,45,47,1.000000,0.21
actual,2026-07-26,2026-08-11,/category/mejores-empresas-para-trabajar-rn/,Mejores Empresas para Trabajar Región Norte Archives - Revista Mercado,88,44,50,1.000000,0.10
actual,2026-07-26,2026-08-11,/category/mercado-interview/,Mercado Interview Archives - Revista Mercado,88,44,48,1.000000,0.00
actual,2026-07-26,2026-08-11,/category/mypimes/,Mypimes Archives - Revista Mercado,88,44,50,1.000000,0.00
actual,2026-07-26,2026-08-11,/category/the-best-of-dr/,The Best Of DR Archives - Revista Mercado,88,44,49,1.000000,11.76
actual,2026-07-26,2026-08-11,/category/viajes/,Viajes Archives - Revista Mercado,88,44,47,1.000000,0.00
actual,2026-07-26,2026-08-11,/construccion/monitoreo-estructural-tecnologia-que-salva-vidas-y-edificios/,Monitoreo estructural: tecnología que salva vidas y edificios - Revista Mercado,88,42,48,1.000000,11.37
actual,2026-07-26,2026-08-11,/empresas/cuales-son-los-mejores-paises-para-emigrar-o-vivir-en-2026-en-latinoamerica-y-el-mundo/,¿Cuál es el mejor país para emigrar en 2026? Estos lideran,88,42,53,1.000000,193.36
actual,2026-07-26,2026-08-11,/empresas/el-modelo-de-negocios-de-la-fifa-la-propuesta-de-gianni-infantino-sobre-los-derechos-del-mundial/,El modelo de negocios de la FIFA: La propuesta de Gianni Infantino sobre los derechos del Mundial - Revista Mercado,88,36,52,0.961538,150.63
actual,2026-07-26,2026-08-11,/empresas/modernizacion-del-sector-electrico-sie-republica-dominicana/,Modernización del sector eléctrico: el rol clave de la SIE,88,44,49,1.000000,0.09
anterior,2026-07-09,2026-07-25,/event-detail/mercado-de-valores-summit-2026/,Mercado de Valores Summit 2026,88,38,50,0.960000,38.09
actual,2026-07-26,2026-08-11,/mercado_interviews/taposiris-magna-el-tesoro-sumergido-que-podria-cambiar-la-historia-dra-kathleen-martinez-ep-4/,"Taposiris Magna, el tesoro sumergido que podría cambiar la historia - Dra. Kathleen Martínez Ep.4 - Revista Mercado",88,44,47,1.000000,0.00
anterior,2026-07-09,2026-07-25,/money-invest/daily-news/alerta-en-las-gasolineras-el-pacto-geopolitico-secreto-que-determinara-si-el-precio-del-petroleo-se-dispara/,Precio del petróleo en alerta: el pacto entre EE.UU. e Irán,88,37,54,0.944444,128.56
actual,2026-07-26,2026-08-11,/money-invest/daily-news/la-fifa-abre-expediente-disciplinario-contra-la-afa-e-integrantes-de-la-seleccion-argentina/,¿Por qué la FIFA abrió un expediente disciplinario contra la AFA?,88,40,51,0.980392,195.68
actual,2026-07-26,2026-08-11,/money-invest/los-paises-mas-endeudados-de-america-latina-en-2026-quien-lidera-la-crisis/,América Latina y la Deuda Pública en 2026 - Revista Mercado,88,39,48,0.979167,113.89
actual,2026-07-26,2026-08-11,/post_author/william-coss/,William Coss Archives - Revista Mercado,88,44,45,1.000000,5.66
actual,2026-07-26,2026-08-11,/technology/como-quitar-meta-ai-de-whatsapp-y-que-puedes-hacer-para-limitarla/,Cómo quitar Meta AI de WhatsApp y qué puedes hacer para limitarla - Revista Mercado,88,38,51,1.000000,182.42
actual,2026-07-26,2026-08-11,/technology/devices/asi-puedes-encontrar-vuelos-mucho-mas-baratos-con-google-flights-guia-de-trucos-paso-a-paso/,Así puedes encontrar vuelos mucho más baratos con Google Flights: Guía de trucos paso a paso - Revista Mercado,88,43,51,0.980392,91.30
actual,2026-07-26,2026-08-11,/technology/devices/como-recuperar-todas-tus-conversaciones-de-whatsapp-paso-a-paso-y-sin-perder-archivos/,Cómo recuperar todas tus conversaciones de WhatsApp paso a paso y sin perder archivos - Revista Mercado,88,41,55,1.000000,66.34
anterior,2026-07-09,2026-07-25,/technology/devices/precios-del-galaxy-z-fold-8-y-z-flip-8-la-filtracion-que-confirma-un-fuerte-aumento/,Precios del Galaxy Z Fold 8 y Z Flip 8: La filtración que confirma un fuerte aumento - Revista Mercado,88,41,53,0.943396,86.47
actual,2026-07-26,2026-08-11,/who-is-who/felix-garcia/,Félix García - Revista Mercado,88,37,43,1.000000,178.01
actual,2026-07-26,2026-08-11,/actualidad/resultados-de-la-loteria-quiniela-real-del-miercoles-22-julio-de-2026/,Resultados de la Lotería Quiniela Real del miércoles 22 julio de 2026 - Revista Mercado,87,34,50,0.980000,138.23
actual,2026-07-26,2026-08-11,/cover-story/gianni-infantino-el-arquitecto-de-un-futbol-globalizado/,Gianni Infantino: el arquitecto de un fútbol globalizado - Revista Mercado,87,20,37,1.000000,366.09
anterior,2026-07-09,2026-07-25,/empresas/los-dos-paises-de-america-latina-que-seran-potencias-mundiales-en-2075-segun-goldman-sachs/,Los dos países de América Latina que serán potencias en 2075,87,38,54,0.944444,133.11
anterior,2026-07-09,2026-07-25,/empresas/ranking-las-10-empresas-con-mas-empleados-en-el-mundo-en-2025/,Ranking: Las 10 empresas con más empleados en el mundo en 2025 - Revista Mercado,87,39,52,0.980769,48.12
actual,2026-07-26,2026-08-11,/money-invest/daily-news/tasas-de-interes-de-los-prestamos-suben-en-rd-durante-los-primeros-siete-meses-de-2026/,Tasas de interés de los préstamos en RD suben durante 2026,87,44,72,0.986111,124.79
anterior,2026-07-09,2026-07-25,/products/revista-mercado/,Revista Mercado - Revista Mercado,87,39,51,0.901961,138.02
anterior,2026-07-09,2026-07-25,/actualidad/resultados-de-leidsa-del-miercoles-10-de-junio-de-2026/,Resultados de Leidsa del miércoles 10 de junio de 2026 - Revista Mercado,86,38,53,1.000000,134.37
actual,2026-07-26,2026-08-11,/category/brand-business/,Brand Business Archives - Revista Mercado,86,43,45,1.000000,0.00
actual,2026-07-26,2026-08-11,/category/career/,Career Archives - Revista Mercado,86,43,46,1.000000,0.22
actual,2026-07-26,2026-08-11,/category/cfo-edition/,CFO EDITION Archives - Revista Mercado,86,43,46,1.000000,0.00
actual,2026-07-26,2026-08-11,/category/ciencia-y-espacio/,Ciencia y espacio Archives - Revista Mercado,86,43,45,1.000000,0.00
actual,2026-07-26,2026-08-11,/category/coaching/,Coaching Archives - Revista Mercado,86,43,49,1.000000,0.00
anterior,2026-07-09,2026-07-25,/category/country-report/,Country Report Archives - Revista Mercado,86,43,46,1.000000,31.36
actual,2026-07-26,2026-08-11,/category/cover-story/,COVER STORY Archives - Revista Mercado,86,43,45,1.000000,0.00
actual,2026-07-26,2026-08-11,/category/coverweek/,Cover Of The Week Archives - Revista Mercado,86,43,49,1.000000,0.00
anterior,2026-07-09,2026-07-25,/category/criptomonedas/,Criptomonedas Archives - Revista Mercado,86,42,48,1.000000,7.37
actual,2026-07-26,2026-08-11,/category/executive-news/,Executive News,86,43,48,1.000000,0.00
actual,2026-07-26,2026-08-11,/category/experiencias/,Experiencias Archives - Revista Mercado,86,43,48,1.000000,3.26
actual,2026-07-26,2026-08-11,/category/glasgow/,Glasgow Archives - Revista Mercado,86,43,51,1.000000,0.09
actual,2026-07-26,2026-08-11,/category/ia-innovation/,IA + INNOVATION Archives - Revista Mercado,86,43,47,1.000000,0.00
actual,2026-07-26,2026-08-11,/category/learning/,Learning Archives - Revista Mercado,86,43,46,1.000000,0.00
actual,2026-07-26,2026-08-11,/category/lifestyle/videojuegos/,Videojuegos Archives - Revista Mercado,86,43,46,1.000000,0.00
actual,2026-07-26,2026-08-11,/category/mercado-exchange/,Mercado Events Archives - Revista Mercado,86,43,46,1.000000,0.33
actual,2026-07-26,2026-08-11,/category/mercadoteca/,Mercadoteca Archives - Revista Mercado,86,43,46,1.000000,0.00
actual,2026-07-26,2026-08-11,/category/nacional/,Nacional Archives - Revista Mercado,86,43,45,1.000000,0.00
actual,2026-07-26,2026-08-11,/category/puestos-de-bolsa/,Puestos de bolsa Archives - Revista Mercado,86,43,46,1.000000,0.00
actual,2026-07-26,2026-08-11,/category/real-estate/,Real estate Archives - Revista Mercado,86,43,45,1.000000,0.00
actual,2026-07-26,2026-08-11,/category/regular/,Regular Archives - Revista Mercado,86,43,47,1.000000,0.00
actual,2026-07-26,2026-08-11,/category/robotic/,Robotic Archives - Revista Mercado,86,43,48,1.000000,0.10
actual,2026-07-26,2026-08-11,/category/techleaders/,Tech Leaders Archives - Revista Mercado,86,43,44,1.000000,0.00
actual,2026-07-26,2026-08-11,/empresas/clerhp-impulsa-un-nuevo-modelo-inmobiliario-desde-larimar-city-resort/,CLERHP impulsa un nuevo modelo inmobiliario desde Larimar City & Resort - Revista Mercado,86,43,50,0.980000,18.80
actual,2026-07-26,2026-08-11,/empresas/estas-son-las-carreras-universitarias-mas-dificiles-segun-la-universidad-de-oxford/,"Las carreras universitarias más difíciles, según Oxford",86,40,50,1.000000,65.76
actual,2026-07-26,2026-08-11,/empresas/las-10-marcas-de-bebidas-mas-valiosas-del-mundo-en-2026-coca-cola-lidera-y-sorprende-el-ranking/,Las 10 marcas de bebidas más valiosas del mundo en 2026: Coca-Cola lidera y sorprende el ranking - Revista Mercado,86,37,48,0.979167,134.77
anterior,2026-07-09,2026-07-25,/internacional/rusia-espera-una-nueva-propuesta-de-paz-para-ucrania-tras-el-fracaso-del-acuerdo-con-ee-uu/,El Kremlin espera las nuevas propuestas de paz de EE.UU,86,41,58,0.931034,225.47
anterior,2026-07-09,2026-07-25,/medihealth/salud/que-le-pasa-al-higado-si-comes-pina-todos-los-dias-esto-dicen-los-estudios-cientificos/,¿Qué le pasa al hígado si comes piña todos los días? Esto dicen los estudios científicos - Revista Mercado,86,35,45,1.000000,123.67
actual,2026-07-26,2026-08-11,/mercado-women/leadership/mercedes-ramos-pasa-el-mando/,Mercedes Ramos pasa la antorcha tras dos décadas de expansión,86,35,44,1.000000,234.85
anterior,2026-07-09,2026-07-25,/money-invest/daily-news/abinader-inaugura-tunel-plaza-bandera-transito-santo-domingo/,¿Cómo es el nuevo túnel de la Plaza de la Bandera?,86,33,61,0.983607,79.81
anterior,2026-07-09,2026-07-25,/money-invest/daily-news/clima-republica-dominicana-onda-tropical-temperaturas-altas/,Onda tropical y polvo del Sahara elevan el calor en RD,86,38,49,1.000000,28.49
anterior,2026-07-09,2026-07-25,/money-invest/daily-news/pasaje-unico-rd-tarifa-integrada-transporte-publico/,¿Cómo funcionará el pasaje único en RD?,86,37,62,0.967742,131.61
actual,2026-07-26,2026-08-11,/money-invest/daily-news/regreso-clases-2026-aumento-costos-republica-dominicana/,¿Por qué será más caro el regreso a clases en 2026 en RD?,86,35,45,0.933333,159.03
actual,2026-07-26,2026-08-11,/money-invest/fmi-america-latina-tiene-una-oportunidad-unica-para-crecer-pese-a-la-crisis-global/,FMI: América Latina tiene una oportunidad única para crecer pese a la crisis global - Revista Mercado,86,42,59,0.983051,150.74
actual,2026-07-26,2026-08-11,/money-invest/ranking-de-los-paises-mas-productivos-de-latinoamerica/,Ranking de los países más productivos de Latinoamérica - Revista Mercado,86,35,50,0.980000,172.86
actual,2026-07-26,2026-08-11,/products/rd-country-report/,RD Country Report - Revista Mercado,86,43,47,1.000000,0.10
actual,2026-07-26,2026-08-11,/sector-fondo-de-pensiones/acercando-el-sistema-de-pensiones-a-mas-dominicanos/,Acercando el sistema de pensiones a más dominicanos - Revista Mercado,86,43,46,1.000000,0.00
anterior,2026-07-09,2026-07-25,/actualidad/cuales-universidades-piden-la-nota-de-las-pruebas-nacionales-como-requisito-de-admision-este-2026/,¿Las Pruebas Nacionales sirven para entrar a la universidad?,85,40,59,1.000000,44.67
anterior,2026-07-09,2026-07-25,/actualidad/donde-llovera-hoy-en-republica-dominicana-el-pronostico-de-la-vaguada-para-este-jueves/,INDOMET alerta por vaguada y lluvias en República Dominicana,85,40,60,0.966667,60.44
actual,2026-07-26,2026-08-11,/actualidad/me-daria-verguenza-ese-guion-la-lapidaria-critica-de-la-traductora-de-la-odisea-a-christopher-nolan/,Emily Wilson critica «La Odisea» de Christopher Nolan,85,37,56,0.946429,269.89
actual,2026-07-26,2026-08-11,/actualidad/resultados-de-la-loteria-quiniela-real-del-domingo-2-de-agosto-2026/,Resultados de la Lotería Quiniela Real del domingo 2 de agosto del 2026 - Revista Mercado,85,31,44,1.000000,53.36
actual,2026-07-26,2026-08-11,/category/trends/,Trends Archives - Revista Mercado,85,43,46,1.000000,0.00
anterior,2026-07-09,2026-07-25,/empresas/brand-content/la-revolucion-humana/,La revolución humana - Revista Mercado,85,43,53,0.981132,18.80
anterior,2026-07-09,2026-07-25,/empresas/gestion/como-redactar-un-informe-de-experimento-guia-completa-2024/,Cómo redactar un informe de experimento: Guía completa 2024  - Revista Mercado,85,33,47,0.957447,208.95
anterior,2026-07-09,2026-07-25,/empresas/sport-business/mundial-2026-conoce-los-cruces-confirmados-de-los-octavos-de-final-tras-los-partidos-de-hoy/,Octavos del Mundial 2026: resultados y clasificados,85,34,55,0.945455,86.80
anterior,2026-07-09,2026-07-25,/event-detail/family-values-2026/,Family Values 2026,85,39,47,0.978723,110.17
actual,2026-07-26,2026-08-11,/lifestyle/los-linajes-del-poder-las-dinastias-reales-mas-ricas-del-mundo/,Los linajes del poder: Las dinastías reales más ricas del mundo - Revista Mercado,85,41,54,0.944444,219.73
actual,2026-07-26,2026-08-11,/money-invest/daily-news/que-hace-que-japon-sea-uno-de-los-paises-con-mayor-riesgo-de-terremotos/,¿Por qué Japón tiene tantos terremotos? La explicación científica,85,37,53,0.981132,148.00
anterior,2026-07-09,2026-07-25,/perfiles/grupo-rizek/,"Grupo Rizek, el más poderoso productor del cacao se ha diversificado - Revista Mercado",85,39,55,0.963636,84.02
actual,2026-07-26,2026-08-11,/technology/devices/pagar-o-quedarse-en-la-version-gratis-el-desglose-de-lo-que-de-verdad-incluyen-las-suscripciones-premium-de-ia/,¿IA premium o gratis? Precios y funciones de ChatGPT y Gemini,85,39,57,0.929825,60.05
